2996.3402216232403, 86.92617550164718
2994.521713087751, 86.93248976739541
2992.652690426275, 86.69044291371334
2990.9688862267476, 86.49259592026885
2989.581431566337, 86.40335429769391
2987.853848457622, 86.40840571029248
2986.035339922132, 86.42734850753718
2984.1085868309588, 86.449899456638
2982.519556753519, 86.59657082958968
2980.5798143156635, 86.69886193471098
2978.7613057801736, 86.4336627732854
2976.942797244684, 86.45260557053008
2975.1242887091944, 86.55994808824997
2973.3057801737045, 86.46523410202654
2971.5955161938987, 86.1955247507808
2969.6687631027253, 86.10532095437755
2967.7853078338253, 85.95197450049201
2966.1832884097034, 85.70541745698978
2964.9276515637703, 85.42698840542505
2963.455525606469, 85.31814249109846
2962.0916442048515, 85.02558151143056
2960.7277628032343, 84.81405360886492
2959.970050913447, 84.6530398322851
2958.1515423779574, 84.79195367874613
2956.3330338424676, 84.91823899371067
2954.3629829290207, 85.05294332967287
2952.6960167714883, 85.25920934411499
2950.877508235999, 85.2402665468703
2949.058999700509, 85.17712388938803
2947.240491165019, 85.10766696615752
2945.42198262953, 85.12029549765397
2943.60347409404, 84.90403189577717
2942.3406209443942, 84.62357325879337
2940.724168912848, 84.4257262653489
2939.4512129380055, 84.22114405510631
2937.966097634022, 84.09612159329139
2936.5820105820103, 83.72273801204618
2935.167615054407, 83.33125353565603
2933.854247778776, 82.87662640178362
2932.439852251173, 82.45567535190176
2931.415137124032, 81.91445257348221
2930.8739143456123, 81.4959069581711
2929.9646600778674, 80.99707996406109
2929.0337568989858, 80.51809780515978
2928.0812048089674, 79.97687502674025
2927.274782869122, 79.42009209344114
2926.630727762803, 78.90074373564939
2926.1761006289307, 78.42717380453229
2925.3101441834597, 77.86069396311983
2924.7111909753417, 77.20852051512428
2924.1844008043468, 76.58340820604971
2923.7947204038846, 75.96641423865142
2923.145253069781, 75.2952979934112
2922.4957857356776, 74.5754716981132
2922.452487913404, 74.00718778077268
2921.781371668164, 73.33945417789757
2921.427772786263, 72.77590595986821
2921.1246880303484, 72.26445043426175
2920.7205750224616, 71.74920634920633
2920.417490266547, 71.29457921533393
2920.114405510632, 70.73820219911863
2920.053788559449, 70.21862833183587
2919.609264250774, 69.71348707197762
2919.447619047619, 69.22602575621443
2918.9525806129577, 68.57691923729658
2918.902066486972, 68.05157232704401
2918.598981731057, 67.57421383647798
2918.295896975142, 67.11200958370769
2918.2525991528687, 66.64114576648268
2917.9928122192273, 66.18002395926922
2917.4732383519445, 65.58576134856457
2917.386642707397, 64.96010781671158
2917.0835579514824, 64.42970949386043
2916.704702006589, 63.920148247978425
2915.568134171908, 63.660210974676374
2914.355795148248, 64.24112342351336
2914.20425277029, 64.81361685135269
2914.0527103923328, 65.27834681042228
2914.658879904163, 63.81596286313266
2913.7063278141445, 65.83472382663757
2913.446540880503, 66.59108265947887
2913.2444843765597, 67.35195168214035
2912.840371368673, 68.11868395156804
2912.587800738744, 68.79791853848457
2912.166849688862, 69.46512595254733
2912.0177127454754, 70.32687288751978
2911.688649296196, 71.04453429170408
2911.122891085155, 72.45387840670858
2911.476489967056, 71.84770889487869
2911.7795747229707, 71.50673854447439
2911.0218628331836, 73.0221623240491
2910.870320455226, 73.58097484276729
2910.458991143627, 74.49428828135026
2910.5167215733254, 73.99455924927622
2909.9610661874813, 75.605959868224
2910.03683737646, 74.9827418388739
2909.809523809524, 76.26516921233902
2909.289949942241, 76.81072177298591
2909.0518119197363, 77.3032345013477
2908.900269541779, 77.765438754118
2908.380695674496, 78.29367218585546
2907.991015274034, 78.89442946990116
2907.21165447311, 79.51683566508363
